year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,360200,jiangxi,37.30280569,16.7862625605,20.5165431295,0.0,205.16543129500002,radius300
2020,360300,jiangxi,74.45971215,33.5068704675,40.9528416825,0.0,409.528416825,radius300
2020,360400,jiangxi,128.2671747,57.720228615,70.546946085,0.0,705.46946085,radius300
2020,360500,jiangxi,127.2626196,57.268178819999996,69.99444077999999,0.0,699.9444077999999,radius300
2020,360600,jiangxi,44.77026748,40.293240732,4.477026748,0.0,44.77026748,radius300
2020,360600,jiangxi,44.77026748,40.293240732,4.477026748,0.0,44.77026748,radius300
2020,360700,jiangxi,247.1749158,111.22871211,135.94620369,0.0,1359.4620369,radius300
2020,360800,jiangxi,137.3555197,61.809983865,75.54553583500001,0.0,755.4553583500001,radius300
2020,360900,jiangxi,225.6381562,101.53717029,124.10098590999999,0.0,1241.0098590999999,radius300
2020,361000,jiangxi,129.7726247,116.79536223,12.97726247,0.0,129.7726247,radius300
2020,361000,jiangxi,129.7726247,116.79536223,12.97726247,0.0,129.7726247,radius300
2020,361100,jiangxi,116.3301943,52.348587435,63.981606865,0.0,639.81606865,radius300
2020,220100,jilin,192.998028,0.0,192.998028,0.0,1929.98028,radius300
2020,220200,jilin,180.0277166,0.0,180.0277166,0.0,1800.2771659999999,radius300
2020,220300,jilin,24.21159613,0.0,24.21159613,0.0,242.1159613,radius300
2020,220400,jilin,17.73255931,0.0,17.73255931,0.0,177.3255931,radius300
2020,220500,jilin,47.29308087,0.0,47.29308087,0.0,472.93080869999994,radius300
2020,220600,jilin,74.61522312,0.0,74.61522312,0.0,746.1522312,radius300
2020,220700,jilin,63.20906145,0.0,63.20906145,0.0,632.0906145,radius300
2020,220800,jilin,23.78097311,0.0,23.78097311,0.0,237.80973110000002,radius300
2020,222400,jilin,148.1891183,0.0,148.1891183,0.0,1481.891183,radius300
2020,210100,liaoning,449.6397527,0.0,449.6397527,0.0,4496.397527,radius300
2020,210200,liaoning,271.5396329,0.0,271.5396329,0.0,2715.396329,radius300
2020,210300,liaoning,165.7515487,0.0,165.7515487,0.0,1657.5154870000001,radius300
2020,210400,liaoning,16.98973975,0.0,16.98973975,0.0,169.89739749999998,radius300
2020,210500,liaoning,3.49698428,0.0,3.49698428,0.0,34.9698428,radius300
2020,210600,liaoning,100.6023558,0.0,100.6023558,0.0,1006.023558,radius300
2020,210700,liaoning,72.31588059,0.0,72.31588059,0.0,723.1588059000001,radius300
2020,210800,liaoning,104.6721488,0.0,104.6721488,0.0,1046.7214880000001,radius300
2020,210900,liaoning,92.34639703,0.0,92.34639703,0.0,923.4639703,radius300
2020,211000,liaoning,52.60193838,0.0,52.60193838,0.0,526.0193838,radius300
2020,211100,liaoning,45.37665356,0.0,45.37665356,0.0,453.7665356,radius300
2020,211200,liaoning,21.59804858,0.0,21.59804858,0.0,215.9804858,radius300
2020,211300,liaoning,22.98341769,0.0,22.98341769,0.0,229.8341769,radius300
2020,211400,liaoning,58.86318972,0.0,58.86318972,0.0,588.6318972,radius300
2020,640100,ningxia,251.6343956,0.0,251.6343956,0.0,2516.343956,radius300
2020,640200,ningxia,4.07190566,0.0,4.07190566,0.0,40.719056599999995,radius300
2020,640300,ningxia,83.33259765,0.0,83.33259765,0.0,833.3259765,radius300
2020,640400,ningxia,13.77287787,0.0,13.77287787,0.0,137.7287787,radius300
2020,640500,ningxia,0.91348237,0.0,0.91348237,0.0,9.1348237,radius300
2020,630100,qinghai,102.6625723,0.0,102.6625723,0.0,1026.6257229999999,radius300
2020,630200,qinghai,30.57716788,0.0,30.57716788,0.0,305.7716788,radius300
2020,632200,qinghai,0.000296467,0.0,0.000296467,0.0,0.00296467,radius300
2020,632300,qinghai,0.06655792,0.0,0.06655792,0.0,0.6655792,radius300
2020,632500,qinghai,28.24228746,0.0,28.24228746,0.0,282.4228746,radius300
2020,632600,qinghai,0.19033933,0.0,0.19033933,0.0,1.9033933,radius300
2020,632700,qinghai,4.62524615,0.0,4.62524615,0.0,46.252461499999995,radius300
2020,632800,qinghai,4.61914751,0.0,4.61914751,0.0,46.191475100000005,radius300
2020,610100,shaanxi,2956.677394,1330.5048273,1626.1725666999998,0.0,16261.725666999999,radius300
2020,610200,shaanxi,44.30871078,0.0,44.30871078,0.0,443.0871078,radius300
2020,610300,shaanxi,181.9989374,0.0,181.9989374,0.0,1819.9893739999998,radius300
2020,610400,shaanxi,164.9020548,0.0,164.9020548,0.0,1649.020548,radius300
2020,610500,shaanxi,183.9591823,0.0,183.9591823,0.0,1839.5918230000002,radius300
2020,610600,shaanxi,47.15709745,0.0,47.15709745,0.0,471.57097450000003,radius300
2020,610700,shaanxi,44.39907525,0.0,44.39907525,0.0,443.99075250000004,radius300
2020,610800,shaanxi,43.11993535,0.0,43.11993535,0.0,431.1993535,radius300
2020,610900,shaanxi,34.52610724,15.536748258000001,18.989358982,0.0,189.89358982,radius300
2020,611000,shaanxi,22.95647544,10.330413948,12.626061491999998,0.0,126.26061491999998,radius300
2020,370100,shandong,1192.09035,0.0,1192.09035,0.0,11920.9035,radius300
2020,370200,shandong,1591.403221,0.0,1591.403221,0.0,15914.032210000001,radius300
2020,370300,shandong,284.6599452,0.0,284.6599452,0.0,2846.599452,radius300
2020,370400,shandong,83.19773352,0.0,83.19773352,0.0,831.9773352,radius300
2020,370500,shandong,105.8753752,0.0,105.8753752,0.0,1058.7537519999998,radius300
2020,370600,shandong,199.6833097,0.0,199.6833097,0.0,1996.833097,radius300
2020,370700,shandong,738.4755125,0.0,738.4755125,0.0,7384.755125000001,radius300
2020,370800,shandong,653.4623609,0.0,653.4623609,0.0,6534.623609,radius300
2020,370900,shandong,190.7776336,0.0,190.7776336,0.0,1907.776336,radius300
2020,371000,shandong,63.85458589,0.0,63.85458589,0.0,638.5458589,radius300
2020,371100,shandong,91.18907807,0.0,91.18907807,0.0,911.8907806999999,radius300
2020,371300,shandong,146.2763927,0.0,146.2763927,0.0,1462.763927,radius300
2020,371400,shandong,162.658661,0.0,162.658661,0.0,1626.5866099999998,radius300
2020,371500,shandong,140.5259149,0.0,140.5259149,0.0,1405.259149,radius300
2020,371500,shandong,140.5259149,0.0,140.5259149,0.0,1405.259149,radius300
2020,371600,shandong,53.01628148,0.0,53.01628148,0.0,530.1628148,radius300
2020,371700,shandong,198.4485931,0.0,198.4485931,0.0,1984.4859310000002,radius300
2020,371700,shandong,198.4485931,0.0,198.4485931,0.0,1984.4859310000002,radius300
2020,310000,shanghai,4496.159132,2023.2716094,2472.8875226,0.0,24728.875226,radius300
2020,140100,shanxi,733.0263406,0.0,733.0263406,0.0,7330.263406,radius300
2020,140200,shanxi,94.32143234,0.0,94.32143234,0.0,943.2143234,radius300
2020,140300,shanxi,77.58171158,0.0,77.58171158,0.0,775.8171158,radius300
2020,140400,shanxi,172.9987851,0.0,172.9987851,0.0,1729.9878509999999,radius300
2020,140500,shanxi,70.7157961,0.0,70.7157961,0.0,707.1579610000001,radius300
2020,140600,shanxi,128.0486607,0.0,128.0486607,0.0,1280.486607,radius300
2020,140700,shanxi,146.7681065,0.0,146.7681065,0.0,1467.6810649999998,radius300
2020,140800,shanxi,134.8788723,0.0,134.8788723,0.0,1348.7887230000001,radius300
2020,140800,shanxi,134.8788723,0.0,134.8788723,0.0,1348.7887230000001,radius300
2020,140900,shanxi,105.7875036,0.0,105.7875036,0.0,1057.875036,radius300
2020,141000,shanxi,103.7425122,0.0,103.7425122,0.0,1037.4251219999999,radius300
2020,141100,shanxi,124.2544721,0.0,124.2544721,0.0,1242.544721,radius300
2020,510100,sichuan,3362.575533,0.0,3362.575533,0.0,33625.75533,radius300
2020,510300,sichuan,44.36449705,0.0,44.36449705,0.0,443.6449705,radius300
2020,510400,sichuan,45.40642116,0.0,45.40642116,0.0,454.0642116,radius300
2020,510500,sichuan,101.5999665,0.0,101.5999665,0.0,1015.9996649999999,radius300
2020,510600,sichuan,109.868414,0.0,109.868414,0.0,1098.68414,radius300
2020,510700,sichuan,45.21061141,0.0,45.21061141,0.0,452.1061141,radius300
2020,510800,sichuan,23.69304296,0.0,23.69304296,0.0,236.9304296,radius300
2020,510900,sichuan,29.05691303,0.0,29.05691303,0.0,290.5691303,radius300
2020,511000,sichuan,27.20706074,0.0,27.20706074,0.0,272.0706074,radius300
2020,511100,sichuan,45.86634121,0.0,45.86634121,0.0,458.6634121,radius300
2020,511300,sichuan,58.04120423,0.0,58.04120423,0.0,580.4120422999999,radius300
2020,511400,sichuan,37.64082045,0.0,37.64082045,0.0,376.4082045,radius300
2020,511500,sichuan,66.78384595,0.0,66.78384595,0.0,667.8384595,radius300
